Municipios;Sexo;Periodo;Total
29084 Ronda;Hombres;2010;18.082
29084 Ronda;Hombres;2009;18.124
29084 Ronda;Hombres;2008;18.152
29084 Ronda;Hombres;2007;17.998
29084 Ronda;Hombres;2006;17.868
29084 Ronda;Hombres;2005;17.725
29084 Ronda;Hombres;2004;17.399
29084 Ronda;Hombres;2003;17.471
29084 Ronda;Hombres;2002;16.913
29084 Ronda;Hombres;2001;16.794
29084 Ronda;Hombres;2000;16.673
29084 Ronda;Hombres;1999;16.554
29084 Ronda;Hombres;1998;16.554
29084 Ronda;Hombres;1997;""
29084 Ronda;Hombres;1996;16.830
29084 Ronda;Mujeres;2022;17.196
29084 Ronda;Mujeres;2021;17.329
29084 Ronda;Mujeres;2020;17.368
29084 Ronda;Mujeres;2019;17.450
29084 Ronda;Mujeres;2018;17.448
29084 Ronda;Mujeres;2017;17.603
29084 Ronda;Mujeres;2016;17.619
29084 Ronda;Mujeres;2015;18.255
29084 Ronda;Mujeres;2014;18.517
29084 Ronda;Mujeres;2013;18.750
29084 Ronda;Mujeres;2012;18.774
29084 Ronda;Mujeres;2011;18.786
29084 Ronda;Mujeres;2010;18.827
29084 Ronda;Mujeres;2009;18.703
29084 Ronda;Mujeres;2008;18.380
29084 Ronda;Mujeres;2007;18.124
29084 Ronda;Mujeres;2006;17.968
29084 Ronda;Mujeres;2005;17.787
29084 Ronda;Mujeres;2004;17.549
29084 Ronda;Mujeres;2003;17.666
29084 Ronda;Mujeres;2002;17.557
29084 Ronda;Mujeres;2001;17.420
29084 Ronda;Mujeres;2000;17.348
29084 Ronda;Mujeres;1999;17.252
29084 Ronda;Mujeres;1998;17.252
29084 Ronda;Mujeres;1997;""
29084 Ronda;Mujeres;1996;17.555
29085 Salares;Total;2022;175
29085 Salares;Total;2021;173
29085 Salares;Total;2020;173
29085 Salares;Total;2019;169
29085 Salares;Total;2018;174
29085 Salares;Total;2017;175
29085 Salares;Total;2016;181
29085 Salares;Total;2015;207
29085 Salares;Total;2014;221
29085 Salares;Total;2013;229
29085 Salares;Total;2012;236
29085 Salares;Total;2011;232
29085 Salares;Total;2010;205
29085 Salares;Total;2009;214
29085 Salares;Total;2008;210
29085 Salares;Total;2007;228
29085 Salares;Total;2006;191
29085 Salares;Total;2005;205
29085 Salares;Total;2004;214
29085 Salares;Total;2003;211
29085 Salares;Total;2002;179
29085 Salares;Total;2001;206
29085 Salares;Total;2000;208
29085 Salares;Total;1999;213
29085 Salares;Total;1998;219
29085 Salares;Total;1997;""
29085 Salares;Total;1996;237
29085 Salares;Hombres;2022;88
29085 Salares;Hombres;2021;88
29085 Salares;Hombres;2020;86
29085 Salares;Hombres;2019;87
29085 Salares;Hombres;2018;89
29085 Salares;Hombres;2017;88
29085 Salares;Hombres;2016;93
29085 Salares;Hombres;2015;105
29085 Salares;Hombres;2014;115
29085 Salares;Hombres;2013;120
29085 Salares;Hombres;2012;126
29085 Salares;Hombres;2011;122
29085 Salares;Hombres;2010;109
29085 Salares;Hombres;2009;116
29085 Salares;Hombres;2008;113
29085 Salares;Hombres;2007;124
29085 Salares;Hombres;2006;100
29085 Salares;Hombres;2005;108
29085 Salares;Hombres;2004;114
29085 Salares;Hombres;2003;109
29085 Salares;Hombres;2002;94
29085 Salares;Hombres;2001;102
29085 Salares;Hombres;2000;102
29085 Salares;Hombres;1999;106
29085 Salares;Hombres;1998;107
29085 Salares;Hombres;1997;""
29085 Salares;Hombres;1996;118
29085 Salares;Mujeres;2022;87
29085 Salares;Mujeres;2021;85
29085 Salares;Mujeres;2020;87
29085 Salares;Mujeres;2019;82
29085 Salares;Mujeres;2018;85
29085 Salares;Mujeres;2017;87
29085 Salares;Mujeres;2016;88
29085 Salares;Mujeres;2015;102
29085 Salares;Mujeres;2014;106
29085 Salares;Mujeres;2013;109
29085 Salares;Mujeres;2012;110
29085 Salares;Mujeres;2011;110
29085 Salares;Mujeres;2010;96
29085 Salares;Mujeres;2009;98
29085 Salares;Mujeres;2008;97
29085 Salares;Mujeres;2007;104
29085 Salares;Mujeres;2006;91
29085 Salares;Mujeres;2005;97
29085 Salares;Mujeres;2004;100
29085 Salares;Mujeres;2003;102
29085 Salares;Mujeres;2002;85
29085 Salares;Mujeres;2001;104
29085 Salares;Mujeres;2000;106
29085 Salares;Mujeres;1999;107
29085 Salares;Mujeres;1998;112
29085 Salares;Mujeres;1997;""
29085 Salares;Mujeres;1996;119
29086 Sayalonga;Total;2022;1.641
29086 Sayalonga;Total;2021;1.614
29086 Sayalonga;Total;2020;1.568
29086 Sayalonga;Total;2019;1.681
29086 Sayalonga;Total;2018;1.658
29086 Sayalonga;Total;2017;1.579
29086 Sayalonga;Total;2016;1.628
29086 Sayalonga;Total;2015;1.505
29086 Sayalonga;Total;2014;1.512
29086 Sayalonga;Total;2013;1.568
29086 Sayalonga;Total;2012;1.564
29086 Sayalonga;Total;2011;1.557
29086 Sayalonga;Total;2010;1.555
29086 Sayalonga;Total;2009;1.564
29086 Sayalonga;Total;2008;1.532
29086 Sayalonga;Total;2007;1.490
29086 Sayalonga;Total;2006;1.460
29086 Sayalonga;Total;2005;1.401
29086 Sayalonga;Total;2004;1.331
29086 Sayalonga;Total;2003;1.289
29086 Sayalonga;Total;2002;1.236
29086 Sayalonga;Total;2001;1.196
29086 Sayalonga;Total;2000;1.177
29086 Sayalonga;Total;1999;1.143
29086 Sayalonga;Total;1998;1.147
29086 Sayalonga;Total;1997;""
29086 Sayalonga;Total;1996;1.138
29086 Sayalonga;Hombres;2022;845
29086 Sayalonga;Hombres;2021;832
29086 Sayalonga;Hombres;2020;817
29086 Sayalonga;Hombres;2019;863
29086 Sayalonga;Hombres;2018;849
29086 Sayalonga;Hombres;2017;810
29086 Sayalonga;Hombres;2016;841
29086 Sayalonga;Hombres;2015;770
29086 Sayalonga;Hombres;2014;767
29086 Sayalonga;Hombres;2013;795
29086 Sayalonga;Hombres;2012;793
29086 Sayalonga;Hombres;2011;782
29086 Sayalonga;Hombres;2010;782
29086 Sayalonga;Hombres;2009;783
29086 Sayalonga;Hombres;2008;768
29086 Sayalonga;Hombres;2007;755
29086 Sayalonga;Hombres;2006;748
29086 Sayalonga;Hombres;2005;713
29086 Sayalonga;Hombres;2004;669
29086 Sayalonga;Hombres;2003;645
29086 Sayalonga;Hombres;2002;631
29086 Sayalonga;Hombres;2001;614
29086 Sayalonga;Hombres;2000;609
29086 Sayalonga;Hombres;1999;593
29086 Sayalonga;Hombres;1998;598
29086 Sayalonga;Hombres;1997;""
29086 Sayalonga;Hombres;1996;591
29086 Sayalonga;Mujeres;2022;796
29086 Sayalonga;Mujeres;2021;782
29086 Sayalonga;Mujeres;2020;751
29086 Sayalonga;Mujeres;2019;818
29086 Sayalonga;Mujeres;2018;809
29086 Sayalonga;Mujeres;2017;769
29086 Sayalonga;Mujeres;2016;787
29086 Sayalonga;Mujeres;2015;735
29086 Sayalonga;Mujeres;2014;745
29086 Sayalonga;Mujeres;2013;773
29086 Sayalonga;Mujeres;2012;771
29086 Sayalonga;Mujeres;2011;775
29086 Sayalonga;Mujeres;2010;773
29086 Sayalonga;Mujeres;2009;781
29086 Sayalonga;Mujeres;2008;764
29086 Sayalonga;Mujeres;2007;735
29086 Sayalonga;Mujeres;2006;712
29086 Sayalonga;Mujeres;2005;688
29086 Sayalonga;Mujeres;2004;662
29086 Sayalonga;Mujeres;2003;644
29086 Sayalonga;Mujeres;2002;605
29086 Sayalonga;Mujeres;2001;582
29086 Sayalonga;Mujeres;2000;568
29086 Sayalonga;Mujeres;1999;550
29086 Sayalonga;Mujeres;1998;549
29086 Sayalonga;Mujeres;1997;""
29086 Sayalonga;Mujeres;1996;547
29087 Sedella;Total;2022;598
29087 Sedella;Total;2021;592
29087 Sedella;Total;2020;576
29087 Sedella;Total;2019;606
29087 Sedella;Total;2018;606
29087 Sedella;Total;2017;634
29087 Sedella;Total;2016;625
29087 Sedella;Total;2015;692
29087 Sedella;Total;2014;667
29087 Sedella;Total;2013;715
29087 Sedella;Total;2012;716
29087 Sedella;Total;2011;733
29087 Sedella;Total;2010;687
29087 Sedella;Total;2009;699
29087 Sedella;Total;2008;694
29087 Sedella;Total;2007;688
29087 Sedella;Total;2006;646
29087 Sedella;Total;2005;581
29087 Sedella;Total;2004;523
29087 Sedella;Total;2003;487
29087 Sedella;Total;2002;475
29087 Sedella;Total;2001;492
29087 Sedella;Total;2000;490
29087 Sedella;Total;1999;484
29087 Sedella;Total;1998;498
29087 Sedella;Total;1997;""
29087 Sedella;Total;1996;526
29087 Sedella;Hombres;2022;341
29087 Sedella;Hombres;2021;336
29087 Sedella;Hombres;2020;327
29087 Sedella;Hombres;2019;341
29087 Sedella;Hombres;2018;344
29087 Sedella;Hombres;2017;354
29087 Sedella;Hombres;2016;354
29087 Sedella;Hombres;2015;389
29087 Sedella;Hombres;2014;373
29087 Sedella;Hombres;2013;398
29087 Sedella;Hombres;2012;397
29087 Sedella;Hombres;2011;402
29087 Sedella;Hombres;2010;370
29087 Sedella;Hombres;2009;374
29087 Sedella;Hombres;2008;380
29087 Sedella;Hombres;2007;374
29087 Sedella;Hombres;2006;352
29087 Sedella;Hombres;2005;319
29087 Sedella;Hombres;2004;278
29087 Sedella;Hombres;2003;262
29087 Sedella;Hombres;2002;252
29087 Sedella;Hombres;2001;261
29087 Sedella;Hombres;2000;262
29087 Sedella;Hombres;1999;262
29087 Sedella;Hombres;1998;268
29087 Sedella;Hombres;1997;""
29087 Sedella;Hombres;1996;287
29087 Sedella;Mujeres;2022;257
29087 Sedella;Mujeres;2021;256
29087 Sedella;Mujeres;2020;249
29087 Sedella;Mujeres;2019;265
29087 Sedella;Mujeres;2018;262
29087 Sedella;Mujeres;2017;280
29087 Sedella;Mujeres;2016;271
29087 Sedella;Mujeres;2015;303
29087 Sedella;Mujeres;2014;294
29087 Sedella;Mujeres;2013;317
29087 Sedella;Mujeres;2012;319
29087 Sedella;Mujeres;2011;331
29087 Sedella;Mujeres;2010;317
29087 Sedella;Mujeres;2009;325
29087 Sedella;Mujeres;2008;314
29087 Sedella;Mujeres;2007;314
29087 Sedella;Mujeres;2006;294
29087 Sedella;Mujeres;2005;262
29087 Sedella;Mujeres;2004;245
29087 Sedella;Mujeres;2003;225
29087 Sedella;Mujeres;2002;223
29087 Sedella;Mujeres;2001;231
29087 Sedella;Mujeres;2000;228
29087 Sedella;Mujeres;1999;222
29087 Sedella;Mujeres;1998;230
29087 Sedella;Mujeres;1997;""
29087 Sedella;Mujeres;1996;239
29904 Serrato;Total;2022;458
29904 Serrato;Total;2021;473
29904 Serrato;Total;2020;482
29904 Serrato;Total;2019;477
29904 Serrato;Total;2018;477
29904 Serrato;Total;2017;494
29904 Serrato;Total;2016;503
29904 Serrato;Total;2015;""
29904 Serrato;Total;2014;""
29904 Serrato;Total;2013;""
29904 Serrato;Total;2012;""
29904 Serrato;Total;2011;""
29904 Serrato;Total;2010;""
29904 Serrato;Total;2009;""
29904 Serrato;Total;2008;""
29904 Serrato;Total;2007;""
29904 Serrato;Total;2006;""
29904 Serrato;Total;2005;""
29904 Serrato;Total;2004;""
29904 Serrato;Total;2003;""
29904 Serrato;Total;2002;""
29904 Serrato;Total;2001;""
29904 Serrato;Total;2000;""
29904 Serrato;Total;1999;""
29904 Serrato;Total;1998;""
29904 Serrato;Total;1997;""
29904 Serrato;Total;1996;""
29904 Serrato;Hombres;2022;226
29904 Serrato;Hombres;2021;237
29904 Serrato;Hombres;2020;241
29904 Serrato;Hombres;2019;240
29904 Serrato;Hombres;2018;241
29904 Serrato;Hombres;2017;250
29904 Serrato;Hombres;2016;253
29904 Serrato;Hombres;2015;""
29904 Serrato;Hombres;2014;""
29904 Serrato;Hombres;2013;""
29904 Serrato;Hombres;2012;""
29904 Serrato;Hombres;2011;""
29904 Serrato;Hombres;2010;""
29904 Serrato;Hombres;2009;""
29904 Serrato;Hombres;2008;""
29904 Serrato;Hombres;2007;""
29904 Serrato;Hombres;2006;""
29904 Serrato;Hombres;2005;""
29904 Serrato;Hombres;2004;""
29904 Serrato;Hombres;2003;""
29904 Serrato;Hombres;2002;""
29904 Serrato;Hombres;2001;""
29904 Serrato;Hombres;2000;""
29904 Serrato;Hombres;1999;""
29904 Serrato;Hombres;1998;""
29904 Serrato;Hombres;1997;""
29904 Serrato;Hombres;1996;""
29904 Serrato;Mujeres;2022;232
29904 Serrato;Mujeres;2021;236
29904 Serrato;Mujeres;2020;241
29904 Serrato;Mujeres;2019;237
29904 Serrato;Mujeres;2018;236
29904 Serrato;Mujeres;2017;244
29904 Serrato;Mujeres;2016;250
29904 Serrato;Mujeres;2015;""
29904 Serrato;Mujeres;2014;""
29904 Serrato;Mujeres;2013;""
29904 Serrato;Mujeres;2012;""
29904 Serrato;Mujeres;2011;""
29904 Serrato;Mujeres;2010;""
29904 Serrato;Mujeres;2009;""
29904 Serrato;Mujeres;2008;""
29904 Serrato;Mujeres;2007;""
29904 Serrato;Mujeres;2006;""
29904 Serrato;Mujeres;2005;""
29904 Serrato;Mujeres;2004;""
29904 Serrato;Mujeres;2003;""
29904 Serrato;Mujeres;2002;""
29904 Serrato;Mujeres;2001;""
29904 Serrato;Mujeres;2000;""
29904 Serrato;Mujeres;1999;""
29904 Serrato;Mujeres;1998;""
29904 Serrato;Mujeres;1997;""
29904 Serrato;Mujeres;1996;""
29088 Sierra de Yeguas;Total;2022;3.393
29088 Sierra de Yeguas;Total;2021;3.386
29088 Sierra de Yeguas;Total;2020;3.318
29088 Sierra de Yeguas;Total;2019;3.346
29088 Sierra de Yeguas;Total;2018;3.356
29088 Sierra de Yeguas;Total;2017;3.363
29088 Sierra de Yeguas;Total;2016;3.370
29088 Sierra de Yeguas;Total;2015;3.398
29088 Sierra de Yeguas;Total;2014;3.444
29088 Sierra de Yeguas;Total;2013;3.488
29088 Sierra de Yeguas;Total;2012;3.517
29088 Sierra de Yeguas;Total;2011;3.552
29088 Sierra de Yeguas;Total;2010;3.545
29088 Sierra de Yeguas;Total;2009;3.566
29088 Sierra de Yeguas;Total;2008;3.552
29088 Sierra de Yeguas;Total;2007;3.487
29088 Sierra de Yeguas;Total;2006;3.418
29088 Sierra de Yeguas;Total;2005;3.367
29088 Sierra de Yeguas;Total;2004;3.299
29088 Sierra de Yeguas;Total;2003;3.284
29088 Sierra de Yeguas;Total;2002;3.237
29088 Sierra de Yeguas;Total;2001;3.237
29088 Sierra de Yeguas;Total;2000;3.221
29088 Sierra de Yeguas;Total;1999;3.218
29088 Sierra de Yeguas;Total;1998;3.175
29088 Sierra de Yeguas;Total;1997;""
29088 Sierra de Yeguas;Total;1996;3.203
29088 Sierra de Yeguas;Hombres;2022;1.707
29088 Sierra de Yeguas;Hombres;2021;1.714
29088 Sierra de Yeguas;Hombres;2020;1.676
29088 Sierra de Yeguas;Hombres;2019;1.690
29088 Sierra de Yeguas;Hombres;2018;1.698
29088 Sierra de Yeguas;Hombres;2017;1.703
29088 Sierra de Yeguas;Hombres;2016;1.693
29088 Sierra de Yeguas;Hombres;2015;1.713
29088 Sierra de Yeguas;Hombres;2014;1.748
29088 Sierra de Yeguas;Hombres;2013;1.753
29088 Sierra de Yeguas;Hombres;2012;1.765
29088 Sierra de Yeguas;Hombres;2011;1.777
29088 Sierra de Yeguas;Hombres;2010;1.773
29088 Sierra de Yeguas;Hombres;2009;1.778
29088 Sierra de Yeguas;Hombres;2008;1.788
29088 Sierra de Yeguas;Hombres;2007;1.758
29088 Sierra de Yeguas;Hombres;2006;1.723
29088 Sierra de Yeguas;Hombres;2005;1.691
29088 Sierra de Yeguas;Hombres;2004;1.650
29088 Sierra de Yeguas;Hombres;2003;1.644
29088 Sierra de Yeguas;Hombres;2002;1.618
29088 Sierra de Yeguas;Hombres;2001;1.605
29088 Sierra de Yeguas;Hombres;2000;1.590
29088 Sierra de Yeguas;Hombres;1999;1.588
29088 Sierra de Yeguas;Hombres;1998;1.577
29088 Sierra de Yeguas;Hombres;1997;""
29088 Sierra de Yeguas;Hombres;1996;1.607
29088 Sierra de Yeguas;Mujeres;2022;1.686
29088 Sierra de Yeguas;Mujeres;2021;1.672
29088 Sierra de Yeguas;Mujeres;2020;1.642
29088 Sierra de Yeguas;Mujeres;2019;1.656
29088 Sierra de Yeguas;Mujeres;2018;1.658
29088 Sierra de Yeguas;Mujeres;2017;1.660
29088 Sierra de Yeguas;Mujeres;2016;1.677
29088 Sierra de Yeguas;Mujeres;2015;1.685
29088 Sierra de Yeguas;Mujeres;2014;1.696
29088 Sierra de Yeguas;Mujeres;2013;1.735
29088 Sierra de Yeguas;Mujeres;2012;1.752
29088 Sierra de Yeguas;Mujeres;2011;1.775
29088 Sierra de Yeguas;Mujeres;2010;1.772
29088 Sierra de Yeguas;Mujeres;2009;1.788
29088 Sierra de Yeguas;Mujeres;2008;1.764
29088 Sierra de Yeguas;Mujeres;2007;1.729
29088 Sierra de Yeguas;Mujeres;2006;1.695
29088 Sierra de Yeguas;Mujeres;2005;1.676
29088 Sierra de Yeguas;Mujeres;2004;1.649
29088 Sierra de Yeguas;Mujeres;2003;1.640
29088 Sierra de Yeguas;Mujeres;2002;1.619
29088 Sierra de Yeguas;Mujeres;2001;1.632
29088 Sierra de Yeguas;Mujeres;2000;1.631
29088 Sierra de Yeguas;Mujeres;1999;1.630
29088 Sierra de Yeguas;Mujeres;1998;1.598
29088 Sierra de Yeguas;Mujeres;1997;""
29088 Sierra de Yeguas;Mujeres;1996;1.596
29089 Teba;Total;2022;3.729
29089 Teba;Total;2021;3.727
29089 Teba;Total;2020;3.744
29089 Teba;Total;2019;3.760
29089 Teba;Total;2018;3.818
29089 Teba;Total;2017;3.847
29089 Teba;Total;2016;3.912
29089 Teba;Total;2015;3.973
29089 Teba;Total;2014;4.001
29089 Teba;Total;2013;4.044
29089 Teba;Total;2012;4.128
29089 Teba;Total;2011;4.148
29089 Teba;Total;2010;4.184
29089 Teba;Total;2009;4.201
29089 Teba;Total;2008;4.253
29089 Teba;Total;2007;4.253
29089 Teba;Total;2006;4.278
29089 Teba;Total;2005;4.304
29089 Teba;Total;2004;4.315
29089 Teba;Total;2003;4.330
29089 Teba;Total;2002;4.375
29089 Teba;Total;2001;4.385
29089 Teba;Total;2000;4.383
29089 Teba;Total;1999;4.394
29089 Teba;Total;1998;4.371
29089 Teba;Total;1997;""
29089 Teba;Total;1996;4.386
29089 Teba;Hombres;2022;1.875
29089 Teba;Hombres;2021;1.873
29089 Teba;Hombres;2020;1.870
29089 Teba;Hombres;2019;1.887
29089 Teba;Hombres;2018;1.927
29089 Teba;Hombres;2017;1.948
29089 Teba;Hombres;2016;1.973
29089 Teba;Hombres;2015;2.002
29089 Teba;Hombres;2014;2.015
29089 Teba;Hombres;2013;2.024
29089 Teba;Hombres;2012;2.070
29089 Teba;Hombres;2011;2.085
29089 Teba;Hombres;2010;2.109
29089 Teba;Hombres;2009;2.116
29089 Teba;Hombres;2008;2.153
29089 Teba;Hombres;2007;2.152
29089 Teba;Hombres;2006;2.172
29089 Teba;Hombres;2005;2.178
29089 Teba;Hombres;2004;2.196
29089 Teba;Hombres;2003;2.213
29089 Teba;Hombres;2002;2.226
29089 Teba;Hombres;2001;2.231
29089 Teba;Hombres;2000;2.239
29089 Teba;Hombres;1999;2.233
29089 Teba;Hombres;1998;2.231
29089 Teba;Hombres;1997;""
29089 Teba;Hombres;1996;2.226
29089 Teba;Mujeres;2022;1.854
29089 Teba;Mujeres;2021;1.854
29089 Teba;Mujeres;2020;1.874
29089 Teba;Mujeres;2019;1.873
29089 Teba;Mujeres;2018;1.891
29089 Teba;Mujeres;2017;1.899
29089 Teba;Mujeres;2016;1.939
29089 Teba;Mujeres;2015;1.971
29089 Teba;Mujeres;2014;1.986
29089 Teba;Mujeres;2013;2.020
29089 Teba;Mujeres;2012;2.058
29089 Teba;Mujeres;2011;2.063
29089 Teba;Mujeres;2010;2.075
29089 Teba;Mujeres;2009;2.085
29089 Teba;Mujeres;2008;2.100
29089 Teba;Mujeres;2007;2.101
29089 Teba;Mujeres;2006;2.106
29089 Teba;Mujeres;2005;2.126
29089 Teba;Mujeres;2004;2.119
29089 Teba;Mujeres;2003;2.117
29089 Teba;Mujeres;2002;2.149
29089 Teba;Mujeres;2001;2.154
29089 Teba;Mujeres;2000;2.144
29089 Teba;Mujeres;1999;2.161
29089 Teba;Mujeres;1998;2.140
29089 Teba;Mujeres;1997;""
29089 Teba;Mujeres;1996;2.160
29090 Tolox;Total;2022;2.309
29090 Tolox;Total;2021;2.203
29090 Tolox;Total;2020;2.136
29090 Tolox;Total;2019;2.107
29090 Tolox;Total;2018;2.083
29090 Tolox;Total;2017;2.062
29090 Tolox;Total;2016;2.093
29090 Tolox;Total;2015;2.186
29090 Tolox;Total;2014;2.233
29090 Tolox;Total;2013;2.295
29090 Tolox;Total;2012;2.317
29090 Tolox;Total;2011;2.343
29090 Tolox;Total;2010;2.346
29090 Tolox;Total;2009;2.373
29090 Tolox;Total;2008;2.375
29090 Tolox;Total;2007;2.349
29090 Tolox;Total;2006;2.336
29090 Tolox;Total;2005;2.317
29090 Tolox;Total;2004;2.246
29090 Tolox;Total;2003;2.221
29090 Tolox;Total;2002;2.252
29090 Tolox;Total;2001;2.297
29090 Tolox;Total;2000;2.390
29090 Tolox;Total;1999;2.488
29090 Tolox;Total;1998;2.512
29090 Tolox;Total;1997;""
29090 Tolox;Total;1996;2.571
29090 Tolox;Hombres;2022;1.160
29090 Tolox;Hombres;2021;1.111
29090 Tolox;Hombres;2020;1.081
29090 Tolox;Hombres;2019;1.061
29090 Tolox;Hombres;2018;1.057
29090 Tolox;Hombres;2017;1.045
29090 Tolox;Hombres;2016;1.054
29090 Tolox;Hombres;2015;1.108
29090 Tolox;Hombres;2014;1.123
29090 Tolox;Hombres;2013;1.166
29090 Tolox;Hombres;2012;1.182
29090 Tolox;Hombres;2011;1.186
29090 Tolox;Hombres;2010;1.189
29090 Tolox;Hombres;2009;1.206
29090 Tolox;Hombres;2008;1.208
29090 Tolox;Hombres;2007;1.186
29090 Tolox;Hombres;2006;1.183
29090 Tolox;Hombres;2005;1.175
29090 Tolox;Hombres;2004;1.137
29090 Tolox;Hombres;2003;1.132
29090 Tolox;Hombres;2002;1.162
29090 Tolox;Hombres;2001;1.185
29090 Tolox;Hombres;2000;1.235
29090 Tolox;Hombres;1999;1.287
29090 Tolox;Hombres;1998;1.299
29090 Tolox;Hombres;1997;""
29090 Tolox;Hombres;1996;1.333
29090 Tolox;Mujeres;2022;1.149
29090 Tolox;Mujeres;2021;1.092
29090 Tolox;Mujeres;2020;1.055
29090 Tolox;Mujeres;2019;1.046
29090 Tolox;Mujeres;2018;1.026
29090 Tolox;Mujeres;2017;1.017
29090 Tolox;Mujeres;2016;1.039
29090 Tolox;Mujeres;2015;1.078
29090 Tolox;Mujeres;2014;1.110
29090 Tolox;Mujeres;2013;1.129
29090 Tolox;Mujeres;2012;1.135
29090 Tolox;Mujeres;2011;1.157
29090 Tolox;Mujeres;2010;1.157
29090 Tolox;Mujeres;2009;1.167
29090 Tolox;Mujeres;2008;1.167
29090 Tolox;Mujeres;2007;1.163
29090 Tolox;Mujeres;2006;1.153
29090 Tolox;Mujeres;2005;1.142
29090 Tolox;Mujeres;2004;1.109
29090 Tolox;Mujeres;2003;1.089
29090 Tolox;Mujeres;2002;1.090
29090 Tolox;Mujeres;2001;1.112
29090 Tolox;Mujeres;2000;1.155
29090 Tolox;Mujeres;1999;1.201
29090 Tolox;Mujeres;1998;1.213
29090 Tolox;Mujeres;1997;""
29090 Tolox;Mujeres;1996;1.238
29901 Torremolinos;Total;2022;68.819
29901 Torremolinos;Total;2021;68.056
29901 Torremolinos;Total;2020;69.166
29901 Torremolinos;Total;2019;68.661
29901 Torremolinos;Total;2018;68.262
29901 Torremolinos;Total;2017;67.701
29901 Torremolinos;Total;2016;67.786
29901 Torremolinos;Total;2015;67.492
29901 Torremolinos;Total;2014;67.353
29901 Torremolinos;Total;2013;69.389
29901 Torremolinos;Total;2012;68.961
29901 Torremolinos;Total;2011;68.181
29901 Torremolinos;Total;2010;66.957
29901 Torremolinos;Total;2009;65.448
29901 Torremolinos;Total;2008;63.077
29901 Torremolinos;Total;2007;60.010
29901 Torremolinos;Total;2006;58.683
29901 Torremolinos;Total;2005;55.479
29901 Torremolinos;Total;2004;52.354
29901 Torremolinos;Total;2003;50.649
29901 Torremolinos;Total;2002;46.683
29901 Torremolinos;Total;2001;43.613
29901 Torremolinos;Total;2000;41.281
29901 Torremolinos;Total;1999;39.068
29901 Torremolinos;Total;1998;37.235
29901 Torremolinos;Total;1997;""
29901 Torremolinos;Total;1996;35.408
29901 Torremolinos;Hombres;2022;34.437
